-2.106783192538854266e+01,-8.878017967829821444e+00,-3.838028223825558527e+00,9.882283215341057525e-02
-2.100036838050494836e+01,-8.529660029984148295e+00,-3.580149808217724772e+00,1.589554503526548479e-01
-1.938160775265002655e+01,-7.037549216742898572e+00,-1.934599946139974547e+00,7.179103812751827692e-03
-1.816830734169063533e+01,-5.546928215181617716e+00,1.036139570874964333e+00,2.018122746771077447e-01
-1.653953446632067426e+01,4.348740813043344922e+00,1.200375205541177603e+00,1.197174322824842568e-01
-1.607176826530721314e+01,-5.218455946512598587e+00,1.815527858725641375e+00,1.902050306881020864e-02
-1.562907017550405442e+01,-5.332695184155040735e+00,4.256455718259208321e-02,3.813646831916352453e-01
-1.382320413687671135e+01,5.794311076065735477e+00,2.618800657317073899e+00,1.985557331091005254e-02
-1.338165534791538391e+01,-1.740257720613239245e+00,-2.059972053067346653e+00,1.192583579920954845e-02
-1.317089085653412006e+01,-6.101960694756115799e+00,-1.383274513952537088e+00,2.771961676734451679e-02
-1.265071465285392094e+01,6.242314454765893750e+00,1.039098165455344391e+00,3.616282746345426957e-02
-1.253339920520774875e+01,8.707295374839823410e+00,1.335163565195124705e-02,5.393146066773580292e-03
-1.210057475890104683e+01,9.170175686959504802e+00,1.895919258984133660e-01,2.792827226226566890e-03
-1.180365417844758724e+01,-6.918565887584248841e+00,4.107717661473579085e+00,8.206661552222572764e-01
-1.175271950998732962e+01,8.190902481777733612e+00,1.779347238930433228e+00,1.943306957157175496e+00
-1.082098085664689080e+01,-9.823129363334992092e+00,3.687700378966402015e-01,4.135426922812272116e-03
-1.091307692021527487e+01,-6.224972652693107733e+00,5.711980449976181151e-02,1.928221936801599937e-02
-1.069144129663969522e+01,-4.467595398945127805e+00,1.408242362074646259e+00,1.018642995351996205e+00
-1.068721004262516772e+01,-1.140176751922027387e+00,-6.033481453973361663e-01,4.917715236943357437e-01
-1.025566302544375219e+01,-5.302652893209342189e+00,1.996139129534472145e+00,1.847164130453918529e-01
-8.566741432227132691e+00,-5.485403949196544282e+00,5.481195065202889793e+00,3.230101019925712413e-01
-8.623342296694223919e+00,-4.941957386883731651e+00,1.391271837995097460e+00,2.516457785329263494e-02
-8.728943006182371178e+00,-4.599280600697318810e+00,-2.419867225950927292e+00,2.407639732862601467e-02
-8.227184507984219408e+00,-5.780398799289131695e+00,1.072701960124697429e+00,1.830508549809826135e-01
-8.034710754886759787e+00,-5.358695278221730973e+00,2.440279500215805975e+00,5.369295300530843917e+00
-8.132221350940184834e+00,-3.582321953086421651e+00,1.438429768789031060e+00,2.965483285132104505e-05
-8.225415314344630247e+00,-3.329505778352054080e+00,1.502043106295662400e-01,4.942621114377750841e-02
-7.702241076250392560e+00,-6.222463706200209721e+00,1.553243058331227999e+00,1.614024931072072677e+00
-7.781685613709903748e+00,-4.474830008204064846e+00,4.559493729496318259e+00,4.040262087239456790e+00
-7.577974431112608045e+00,-4.030027900241886840e+00,3.081554375205374452e+00,1.999900371354794038e+00
-7.400748775023174630e+00,-6.068684826910711649e+00,3.699076672351062189e+00,3.515345413102934025e+00
-7.298241271864352342e+00,-4.019014372246511257e+00,4.810018279274443032e+00,1.686754188059580873e-04
-7.290525823708584596e+00,-3.669965610987278914e+00,9.515333140090148634e-01,1.637260936225396271e-02
-7.384742083093172482e+00,-3.181966372315461200e+00,-1.432503282993913718e+00,4.218237648506386467e-02
-7.395508092961307511e+00,-2.952040375515240456e+00,5.413164517656959829e-01,6.386190797485570558e-02
-6.934396657719105406e+00,-7.869602288556705183e+00,-2.470072443627563619e+00,4.520983355100444134e-02
-6.909872562077213232e+00,-4.010991782162549590e+00,5.767412294293549735e+00,3.197032609932753434e-03
-6.945854653937942658e+00,-3.508536544878612773e+00,2.663530654738300196e+00,9.774780295158935761e-06
-6.594146895865009128e+00,-3.214637476660973547e+00,-2.869506326395522944e+00,1.272644848368157180e-02
-6.607029076482945129e+00,-2.442587089803605060e+00,1.876186493064831096e+00,2.830122149457847160e-04
-6.451060185869465613e+00,-1.826263904569984886e+00,1.353939296339627951e+00,1.353100746175179558e-01
